SymphonyKey,BPM,Rolloff,Flux,RMS,Flatness,SpectralComplexity,Pitch,Loudness
2da8e4e7cf144d3c8db9bd52db8cab51,93.95,1717.504,1.1185,0.2132,0.8902,34.14,2114.4603,22.8662
f48e616cf07b45cdafa14e3595b2ad4e,141.9,1248.3932,1.3061,0.3103,0.9056,30.6419,2212.9983,35.6984
07071a27b04d41af8ccd4a1a1b34eb84,94.16,1170.2565,1.1791,0.2639,0.8922,29.7361,1918.184,29.3447
1769fd044aa4489ab5889ce06442bd8f,89.89,1071.639,1.2959,0.3334,0.8923,31.3999,2516.0185,39.7761
f583f3df6bfc43c28b5d13189418b943,161.54,1426.8239,1.2066,0.2848,0.9096,29.6491,2227.8228,32.4979
c8ec8c66da224441a8778aa2a48d082f,86.94,1763.9988,1.2237,0.23,0.8614,32.3556,1911.3742,24.9406
98b1cfe4eacf4a20a78856069d0aab15,86.0,1831.2969,1.2259,0.2479,0.8393,35.339,2054.4895,27.1449
3dd200542c6e4242a01d6d8932436853,79.79,2117.0862,1.2214,0.2381,0.8602,38.0718,2347.9349,25.6886
34d1838d0c1744359950d680468801af,79.84,1548.1992,1.1956,0.2583,0.9363,34.9644,2219.8273,27.9694
4ccf6fc816804c40b5d99f719784504c,91.0,1464.0676,1.1984,0.1714,0.9196,24.15,2484.9431,17.1572
bfbbd7a9764144f19ac896815cac24ce,79.99,2398.766,1.3476,0.2764,0.7752,40.7128,2026.8866,30.8312
5dde8de5b7d94c2b805aa7c91d5b89ab,153.53,1283.222,1.1584,0.2583,0.8979,30.3369,2058.996,28.5091
20c8b12502d9464098361321b2dd05c8,90.97,1248.9284,1.2044,0.2472,0.9192,28.1149,2187.7436,27.494
055970179dc9413faadbd02645678630,94.02,1191.0395,1.1773,0.2515,0.9192,31.3251,2178.9004,26.9661
1e98de96eecb485b8adfbacff1e5eeae,172.27,1510.0984,1.2241,0.2515,0.8841,22.6037,1834.7613,27.6436
207ef599ea6144a5b85cb8989794fe9c,90.96,1941.1694,1.3295,0.1862,0.8974,30.1413,2196.139,18.6636
1f3d0cf9f9d04ee68311933018e6a10d,80.09,1289.3604,1.1583,0.1175,0.7798,13.6299,1864.11,10.5488
eab5edbf43614d4098e4fdd9480e6b2a,74.96,1716.8691,1.2501,0.2625,0.8416,30.8355,1957.7816,29.3405
9a0e6d656b36424a9633067ff8771507,87.03,2640.3148,1.2616,0.2518,0.8216,33.3152,2110.8486,27.4409
05ea4fd3d8164aa9ba9113c2325493fc,84.49,1514.2353,1.3143,0.2519,0.85,27.2032,2396.7373,27.8687
db0c6ee183c441f1b9fc7d3ec4c4c3be,114.61,1673.2474,1.2712,0.2285,0.8567,28.9559,1752.2888,24.547
e87a98a8eff94b07b4be8413637ef370,133.8,1422.8665,1.2152,0.2681,0.8881,29.4803,2164.4538,29.7618
67d645eb97514d21965ced22230bc95a,83.06,1469.8622,1.2205,0.2077,0.9191,31.4241,2002.1259,21.2943
3bcda314d0b741cfa4f6b11b0d644b8d,83.96,1393.5214,1.2229,0.2742,0.8947,30.52,2287.4228,30.9014
e6279f4b82954ce981848acf4d33bb72,91.97,2029.0653,1.3744,0.2233,0.8526,34.6402,2502.7147,23.6249
b8bff75212494a0e93dd4ca1dc50ca3c,87.19,1759.5124,1.2058,0.2312,0.914,30.7798,1901.1153,24.6249
78b6a9e43a0c4ad982c30a1537ca850c,86.11,2157.2586,1.162,0.3205,0.5789,42.6374,1920.8651,36.0743
247e1944f02b4d09874f4f0e67ea9985,95.9,1847.2461,1.2573,0.1807,0.8941,31.404,2378.1156,18.3782
479ff4af604142b0b5978e05ca2fd447,111.87,1977.8687,1.278,0.2751,0.7846,35.9246,2427.5604,31.5505
cfa656b0e00443b58a9401c41a84dd09,90.74,1695.4224,1.483,0.2318,0.2182,23.3786,1844.805,24.5237
e5e6be672ea84671b95c0eec6c9e01cb,129.73,1832.0932,1.209,0.2406,0.8124,34.3584,1949.5424,25.8382
6df343fc5db44473988f22d85cae9c0f,88.97,1750.9568,1.1937,0.2277,0.8429,24.5186,2435.2837,25.6347
cd8299bb3e1b4456846e389cef81f42a,128.02,1392.8867,1.2997,0.2653,0.8912,34.9607,1754.8189,29.0938
60ae865c5cff43ad9dd3f16fb7879949,143.9,2499.4536,1.2633,0.2721,0.8064,46.8909,1986.8772,30.2081
d2760cf5f5d04fd3ba7e7f895b4f0a91,88.5,1574.0738,1.2563,0.1859,0.9117,27.4964,2065.4705,18.1265
df54e6a313a247c9b591fac956b949e8,129.75,1220.3594,1.1497,0.2894,0.9391,33.9649,1945.3287,32.738
738f4e2143c64c10bc42e68b5b3d6de4,114.89,895.1147,1.2256,0.2382,0.905,18.9312,1693.198,26.1798
1f201438523d4c63a436c8254ceb6f54,80.15,1611.5074,1.1923,0.2261,0.8864,23.4059,1930.5579,24.5643
759c7bb89205472bb3c41d3ac52cc86b,103.98,1148.9723,1.2274,0.2601,0.8846,29.3317,2259.6288,28.7425
ab92d842231e49aebd5dafceac1a8353,172.27,1392.6181,1.2215,0.3307,0.5651,42.6178,2074.4085,37.4733
3c4e970882994c14bd44b9090fb84d64,92.95,2185.256,1.3399,0.1663,0.8404,29.0331,2001.228,16.1416
76748d8e41ce43189967ae0da723b256,163.7,1345.0157,1.0384,0.1047,0.8497,16.1223,1504.1208,9.4841
222c530bc5684b8e8556482388494a1c,70.02,1726.786,1.2146,0.1488,0.918,26.0244,1941.2038,13.9325
12c626666eb044139ceb4505e0b2b477,85.88,2074.6722,1.2841,0.1875,0.8646,25.0164,1969.0346,18.9522
5866ea73fc64488b8835301a20e0ec36,172.27,1415.4456,1.1409,0.1784,0.9006,21.6654,1655.1678,17.3863
094c1a3ca37140dea0cef09d33e136f7,95.04,1036.449,1.3909,0.3649,0.9207,38.1362,2420.2675,44.202
84b1859b7a3a46ec954a3c24b07b0f90,120.19,1283.8373,1.3393,0.3,0.8498,31.1808,2247.9888,34.0662
c89df9d3b54d4f11b0cc74cd2fdf40a0,91.03,1645.1637,1.4235,0.1938,0.9176,25.6493,2194.8598,19.4885
fdec42bf1a54421f8a7706ba8f4ebb53,150.11,1747.5205,1.2935,0.239,0.8888,29.6598,1945.7086,25.6893
95d04cf3a7394d7ba6ab903c23b397e5,118.68,1449.305,1.2173,0.257,0.917,32.5515,2007.9,27.8933
d0a50507be83453c9788ee83ce026046,91.66,2160.0731,1.2133,0.2781,0.8475,45.8083,2042.9252,31.0128
4851aa046b44450b821b8c0b45f41593,172.27,1853.6142,1.3085,0.3044,0.828,36.9018,2114.8801,35.3112
cead92d7cf7d405b83e039565460ac12,89.91,2357.7515,1.2766,0.2561,0.8625,42.4705,2045.8162,28.0382
db926bd14cbd4e058adc34490859648d,150.98,984.1475,1.1559,0.2951,0.9146,28.3387,1964.9702,33.6684
1442e4cf2f844cc6a2c2c700ec3dae92,163.44,1160.0006,1.0278,0.2655,0.8961,24.2789,1893.0113,30.6225
0e71ae341c7e463aad034919eb81c08f,89.92,2198.862,1.1706,0.2658,0.8561,47.1313,1604.3896,28.979
647a99d0a4f64d26acb9c333c5ec452a,118.41,1329.5357,1.2314,0.2636,0.8899,31.4228,2347.168,29.6041
7bdcbc73ca3c41c8a9201ab05e5a52bf,105.1,717.9846,1.2299,0.1563,0.93,14.344,2315.1687,14.2194
c85ae13167054ad1bee5a5f2c2b2e103,113.67,2217.7213,1.4292,0.2505,0.8278,31.2301,2203.9085,27.6411
1b46c1b24a624f8aac57913153a6745d,163.73,869.8517,1.1126,0.1852,0.3107,15.6728,1876.9702,18.2357
ec6776bbf7c74029b77d6230b84f36cf,87.78,1039.9142,1.279,0.2959,0.9113,22.6596,2663.2405,34.358
87cfe4b075814d0d93e174b7456e6f4c,162.58,1368.8578,1.34,0.2608,0.87,21.7868,2296.1644,29.6572
be5772c9fb1a42ea96d163cdc695e44f,86.71,1017.048,1.2744,0.3128,0.8677,28.1675,2727.7054,37.0177
a1641406c0684d77b4f4be97e4dc44f2,93.06,1362.6442,1.3715,0.1561,0.8327,14.4781,2358.0309,15.4199
769a184498ed4cbb857b78bffcd821f3,128.45,1899.0818,1.3194,0.2152,0.8513,28.1395,1983.9619,22.7307
8ecee0452bbb486e8a6d72285e357684,95.9,3256.1157,1.1558,0.0412,0.7466,12.5996,1911.3952,2.4446
d723c4830b4444288c8533014684cb6c,97.01,1325.6452,1.1072,0.1533,0.9296,27.941,1603.1978,13.7833
2c1a0b700d03463792e39bbe3de82b0c,87.97,1225.8884,1.3238,0.081,0.8723,9.646,2539.2485,6.2121
febcda17ae674ddb9f088cd15217692c,90.0,1658.262,1.0684,0.1726,0.8519,28.6216,2084.2964,17.0256
c52b92fcd7fe470a80cfce1cc3536a54,91.96,1861.2896,1.2133,0.1933,0.9094,24.6614,2037.7471,19.6986
aa0e0cb1c2ea4fc3b8efa701293a232f,89.23,1883.3068,1.3813,0.2212,0.904,34.6714,1608.2831,22.783
fcbf730296844ef49a6398a96c709b31,139.84,1706.6143,1.3696,0.2189,0.9007,26.8098,2238.4384,23.1767
752cb6f7998a42a8a6a31fd660d953bc,90.46,1800.1664,1.1632,0.0902,0.7824,13.9141,1882.191,7.687
6bc99ed9d81e4df9b784a058bd6efd76,136.32,1996.2919,1.3376,0.231,0.878,30.8739,2116.7507,24.2773
fa9a0f90d41f4cacab45a74068e1a2ea,106.975,1551.0487,1.2571500000000002,0.2297,0.88245,27.3321,2241.1682,24.6675
89f78c4996244e57b0bf411d848f6c58,81.79,1730.2902,1.1407,0.2163,0.9077,30.3272,1913.6767,22.6495
c95ee5a48ed94dd69a7f9095b3d6b815,82.54,1656.1274,1.3572,0.2152,0.8821,28.0118,1878.1425,22.7202
d255da403bcc40ca8d84ec9d20ec1f3d,88.16,1495.7408,1.2436,0.2472,0.8839,32.2955,1776.8343,27.1325
0a55e61ae4c141e0a1b962f0438ad51f,90.01,1421.2688,1.1179,0.1828,0.875,20.8529,2221.4874,18.6426
c11167b81cab4701b121612f47536610,93.94,2383.6042,1.379,0.2413,0.816,33.7124,1479.1768,25.7983
ae7edddb95c5452aaf6a465ad58de20b,150.03,1680.3141,1.243,0.219,0.875,31.9834,2101.8749,22.8656
d3c78ef7d4694a2993b04255dd2607c8,91.97,3052.5198,1.1009,0.1857,0.8568,41.1106,1430.2107,18.2109
285787555c3e41bea845947f41d566c6,88.98,1515.8915,1.1951,0.233,0.9029,28.1468,2038.5826,24.8312
b66e234a2e874d35982c8c3cebe313cf,90.1,1589.2874,1.2961,0.2342,0.8853,27.4879,1704.767,24.8725
4953ab1072d4463c8b674b2703671837,88.01,1476.6731,1.1696,0.16,0.9329,24.2605,2079.2222,15.2391
8694192915e147eb8aacea34a4b4f065,106.975,1551.0487,1.2571500000000002,0.2297,0.88245,27.3321,2241.1682,24.6675
1a8eca6ba89a4d41bd1bda523044c043,89.94,1662.2251,1.184,0.2027,0.8491,24.3718,1404.0828,20.6459
1734d087d31a49ffafaf36d231f480cf,79.98,1590.8945,1.2697,0.2297,0.8368,29.0051,1872.4692,24.6772
6aec5cfd03474791b5d0c81a48e3dd60,90.98,2313.066,1.2238,0.152,0.7506,29.4698,2050.2174,14.3888
a277bf31d562483b9a92e061f3912441,91.89,2022.6904,1.2464,0.1812,0.9144,31.8275,2274.6013,17.9311
b79012f0cd594ddf95653b99e11236b7,99.95,2486.5533,1.3091,0.1842,0.8562,36.3866,1912.9977,17.9048
77560d453ca745608949bb9664e1902f,172.27,1670.8804,1.1581,0.1966,0.9031,28.5756,1735.3628,20.2921
449852b49fde44a3819441319bec1e5d,84.01,2030.1022,1.2119,0.1879,0.8874,24.2192,2077.4491,19.1435
3310ad6304354f10a026f7bc5f3d8298,172.27,2241.8414,1.2339,0.2122,0.9284,39.1117,1899.0897,21.4594
b378c853dee147b3a0a08d80206837b8,99.49,1087.582,1.2597,0.1906,0.8788,20.8362,2030.9851,19.5267
46f34f6d316b4dba96f640522ebcd348,83.74,1800.637,1.2875,0.2244,0.8569,30.6094,2007.8955,23.8148
d6cf0d5702f94767878db76253fb1415,136.95,1858.7437,1.2108,0.276,0.8397,35.7062,2241.8444,30.7413
cb47775e09f145d98cd69a4f8d50f8e9,106.975,1551.0487,1.2571500000000002,0.2297,0.88245,27.3321,2241.1682,24.6675
db5d5d682b2145729c7ebd4310535f98,90.06,1775.0534,1.1965,0.2275,0.8852,31.6562,1874.0807,24.9103
841de9745f4740729b1e3cb82a4b9cd9,89.99,2013.1691,1.1873,0.1664,0.8715,30.1134,1611.6031,15.7247
ad6212ca48514a128cb9c9ea5a29c53d,129.41,1845.1153,1.2051,0.2497,0.8871,37.2795,1743.4736,26.8124
32d3d0c1581e47ffa0f73f26a47edc08,86.58,1864.0482,1.2854,0.2109,0.7716,29.672,1638.2114,21.9121
12f542278386444284b7d8cc914056cb,86.03,1950.6102,1.2555,0.2171,0.8211,31.9262,1813.6923,23.1857
055c7832d6b14a02b2fcbb008eee178a,82.96,1894.4604,1.3231,0.249,0.8667,37.4206,2231.8052,27.2745
ed52cf252b6c46d8b48b43c9535eb61c,72.04,2352.0116,1.2326,0.2239,0.7997,36.0211,2129.0657,23.4911
edcf75fc21f5462e9f16faf38df11820,66.03,2220.0104,1.1198,0.2007,0.8416,41.3365,1447.6694,20.068
911060a91cc34242b98d42e751f491f1,87.89,2416.9974,1.1977,0.1982,0.7935,30.3501,2005.0781,20.6801
7162d903ece042efbb1ce843f9c12d66,93.91,2118.9318,1.0724,0.248,0.8515,39.9446,1791.4357,26.5284
c43db5f812894a83b0bb8498d005015d,94.04,1112.3159,1.2317,0.2471,0.9118,22.3571,1738.6265,26.2917
d4dda699853a44989095c6c5d47028d6,93.95,1586.6544,1.433,0.15,0.7976,15.7923,2690.1839,14.5828
2f4932163ffe4072a349e6c4135de4f4,78.0,1170.4481,1.3334,0.1715,0.8885,18.288,1943.3876,17.0801
049063bb3dda427685ed36e7de4a9ebf,97.04,1463.2496,1.2885,0.1555,0.8679,17.8511,2515.3064,15.0196
71dab6de16c94e39831b8e86bd8af264,81.99,1806.3057,1.3423,0.2276,0.8528,30.1545,2075.6991,24.4955
375f7445bb944bf6b5b9cdabe2bcea07,87.94,2819.7869,1.1126,0.2634,0.7958,37.6374,1813.1597,30.6553
f25e3eba013e472aa7b89b731fb23543,91.9,2311.6598,1.471,0.2325,0.8418,29.2239,1990.0908,24.4855
d752d191816d4bd2ab7623561f5a3108,85.98,1416.6517,1.2368,0.2014,0.9173,29.3757,1973.5734,21.1861
0402134eae284ea59d113b03904f69cc,90.09,1887.3967,1.3631,0.2157,0.2273,31.4864,1553.042,22.0674
0a7a2554f83b426b95e0087b5d78a05a,89.95,1966.986,1.3976,0.1756,0.8589,22.3954,2706.5436,17.6847
52ecc096f14a41dd8597e4ce15cb5a98,128.62,1284.3217,1.2751,0.1831,0.8971,19.6479,1987.13,18.0683
e37ae4340e644f289395e3b4421b0842,92.01,2116.4557,1.3473,0.171,0.8717,27.2481,2420.7624,16.5708
f93b806d4c954461957bc465e3d42600,87.03,2036.9259,1.2025,0.2427,0.8592,36.8876,1609.0198,26.3175
8edb284eb62e47488437588ae984faa8,87.93,1530.2893,1.2307,0.2639,0.9602,31.2906,2044.786,28.5319
e20bac83f61b4b14ab16d87d421bf9a1,84.87,1894.9219,1.3586,0.1853,0.8945,18.5447,2289.9476,19.1316
17ee919130db4019b8690249b1873abc,82.29,2345.5692,1.165,0.2198,0.9017,37.0083,2234.249,22.6888
2a798bded4eb41ecabb7b55c5f9f3525,83.48,2112.4833,1.3352,0.1672,0.8166,22.2821,2565.4836,16.4406
f7815ab9dcd84826835e2349ded193bb,94.97,2902.9136,1.3057,0.2022,0.8901,34.1537,2247.5607,20.3955
d13d412877084288b3a1e068c04017e3,84.0,1957.0784,1.1286,0.2387,0.9026,45.8768,1446.5087,25.0628
4ed72c3e5094488e862a6eaff053d013,83.94,1834.1331,1.3237,0.2717,0.8903,36.5319,1926.0441,29.8638
957e845d0d1d4d40ac0fae01ae8f5e7a,91.96,1193.1002,1.1598,0.2119,0.9243,25.571,2523.4863,22.4787
10734c3655b64f6dac46d7398b6b9fcc,91.84,1619.1056,1.3186,0.1455,0.8606,14.2606,2563.3504,14.5256
1699e8fe0e8646a5a6c40f56e7a6e1dc,93.96,1835.5298,1.2962,0.1491,0.8575,21.8521,2243.3262,14.0909
50d4168cc52e491b8ab9c58ebcb89376,136.03,1211.7382,1.1785,0.182,0.8714,18.9376,1900.5704,18.5444
261faaf3df17472c9923fc5e01951265,94.01,1469.6191,1.1722,0.2621,0.922,35.5636,1972.9144,28.5703
21a03458b274420f942a825004b34cf8,92.02,1336.3197,1.2092,0.2915,0.9251,37.8582,1688.6777,32.7538
240d93cb153e41609ad9e99fd23cecc0,90.0,2138.6206,1.2085,0.2384,0.8661,40.9962,1801.6901,24.835
11e12276dd8243c091884c0572328fab,133.31,1759.2346,1.246,0.1858,0.8738,27.7488,1918.9762,18.482
50c3f0b8da0a4b708be2ab0e01a8ccf9,90.97,1216.0004,1.285,0.3266,0.8273,36.8773,1612.8427,38.1434
660de49f131341da98c4bac9aab14960,99.97,2114.8114,1.4441,0.1835,0.8214,25.2285,2771.3391,18.3039
0218646002614eda8525e8a7cfba3f96,98.95,1745.4561,1.5356,0.1586,0.879,17.8264,2615.4998,14.9799
958733e63f6942f59606699f25cbe09b,91.94,1731.9485,1.3096,0.2465,0.8505,37.862,1648.2588,26.6089
1838beba6e9d43ad9eb30ccaf2be0949,90.03,1362.0051,1.2134,0.2598,0.8694,31.8327,1350.1992,28.253
b3ba22b71db841cbab758ef20fe330d7,74.81,1727.707,1.1172,0.2566,0.8837,35.4624,1888.9265,28.1885
ee0d879ad29f478994e0607ce2fd1f8a,89.06,1896.7861,1.3727,0.2674,0.8526,30.9549,1908.834,29.6794
3ba9a8dbd9fe43a29bc39bb68124c904,106.975,1551.0487,1.2571500000000002,0.2297,0.88245,27.3321,2241.1682,24.6675
f1ebc26003404ad086d1c7e28878350a,82.94,2331.2082,1.226,0.2561,0.7647,38.5141,1330.2445,28.2511
e447ee286b59496b9739dca0adb4b11f,109.91,1949.415,1.2715,0.1537,0.7994,21.2367,1790.2489,14.7094
7de67887e63742e99b1834c4530d9eac,111.97,1629.5592,1.3983,0.1706,0.8581,19.3571,2061.7516,16.5875
2e98c021fb524fac9a85d2125c885453,93.58,2090.9497,1.36,0.1768,0.8963,24.8396,2089.3432,17.5688
399f73e2234b4ce39416f17f9a05b68c,87.96,1943.4242,1.2135,0.2348,0.864,33.5015,1790.6266,25.1354
8c2b176324b54b08ac55440d27211fd8,91.31,1660.9866,1.2886,0.1932,0.9073,25.1121,2356.941,20.0541
3b79fc8d0a54436394592bc1abbb6f71,92.89,1715.9342,1.1821,0.2145,0.8955,30.7753,1579.8356,22.0829
078775e05bae4decb5d71b8cd0af0ff7,77.77,1423.7217,1.1859,0.1429,0.8863,15.62,1796.0522,13.5675
b8f71acbf1314e9ea09e529c98bfc0a9,88.99,1642.6971,1.4271,0.245,0.8711,29.0352,2599.4348,26.9214
7277c8b9506d4474b1d7c6850847ae5b,82.9,2249.7755,1.2011,0.2396,0.8304,36.5823,1321.4798,25.9484
cf8c089d3e9e4a4d9988686d2918b935,87.01,1936.4252,1.4383,0.2583,0.89,34.1535,1945.6603,27.9077
83c390959d924535a7742d84b990802c,87.98,1582.7915,1.1542,0.2678,0.8525,41.5766,1360.2004,29.6915
8337cc62cdae4b34928d71241c056d9f,75.89,1732.64,1.2995,0.2843,0.8724,33.0121,2181.3632,32.1486
63fb79cd5b7045a8b11ccd6a5d1219a2,86.91,1783.0041,1.3425,0.2634,0.9043,34.0751,1988.816,28.6841
3b437b3f0f6b415eaba9c4420b3b538c,78.44,1479.6397,1.322,0.2752,0.9117,39.7555,2133.3263,30.5513
ff519bcd1d344c128e5f2e07ac8e656e,131.08,949.3473,1.0611,0.2308,0.9415,24.6734,1613.3396,25.6283
74a4afc330a14e96a2feb281eac59951,172.27,1670.8804,1.1581,0.1966,0.9031,28.5756,1735.3628,20.2921
7d7e801a20f0422fb15ac5f523997f81,92.91,1704.7315,1.25,0.2053,0.952,29.638,1985.3871,21.0784
c63d94fdfe224d85ad4d5a3f9b0f4778,90.99,1638.6065,1.337,0.3049,0.9027,30.2385,2131.1731,35.2138
126aec508e7442d591a7ef114e794115,172.27,2250.9402,1.157,0.0973,0.8904,18.173,2175.4768,8.5044
9b3a4d93ca8e4b959fb254f03a45f5d2,81.78,1730.2902,1.1407,0.2163,0.9077,30.3272,1913.6767,22.6495
c5eb4733766342769b24a7646b8c6e7e,87.85,1697.6745,1.1931,0.2797,0.8847,35.1448,1814.5127,31.4756
ee9efb0995284ff88fdf1aa684a3ad85,94.02,1602.3588,1.1999,0.2544,0.9368,39.2056,1875.759,27.3702
896d3ca23d7d4f8381b50af8f41bf5fe,97.98,2135.8701,1.4849,0.1919,0.8315,21.8848,2844.0436,20.5807
4a07b296fff14358902ff557d84427f5,95.13,1776.5542,1.1526,0.3356,0.7944,35.3843,2199.0374,41.2882
f42812f903714ab483667b434cb12471,99.96,1882.7936,1.5841,0.276,0.226,34.5025,2336.746,31.1687
8c56c31c288941a2981b63f0d4e0fe34,184.57,1408.953,1.3466,0.0365,0.297,5.6679,2712.6247,2.1644
4c217112df8d4690b1d691e2cd8b9685,88.86,2078.6719,1.3998,0.1182,0.8559,18.2732,2768.3358,10.5963
bc06b0fbbd8240d2a162ffc244b7f8a8,87.94,1440.4909,1.1963,0.1294,0.8783,20.1595,1832.789,11.3995
295ebc5a4c2a4cedbfcf00146a71b64f,90.95,1865.6895,1.3738,0.2098,0.8396,24.1755,2472.1731,22.3783
cdaeec448d1041c998fe6afeb5c67cfa,91.11,1598.3568,1.1612,0.2352,0.9264,30.6191,2376.3242,25.842
a20a7df458c447bc827b0ad0ce47bbbf,89.99,1722.0892,1.2573,0.1822,0.9077,25.8288,2396.9596,18.6152
60da3d57ecff4b71a9ac2dffcef4a782,89.01,1385.3487,1.3169,0.3189,0.9579,35.8507,2504.2157,37.0906
b4e3d49072c54642bdeebafbb411e7a0,178.21,2258.2499,1.2641,0.1674,0.8627,26.7745,2483.8954,17.0137
08134b1ac65c4f078761f5214a9555c8,94.05,571.4957,1.161,0.0903,0.9643,11.8011,2205.815,6.7537
92ac66df120f42588276e8c400874c3a,88.05,1858.7134,1.3129,0.2154,0.9185,24.7053,2599.2343,23.5262
793e1cca77bb44ad8c0b0cc08f9a97ad,139.87,1481.1799,1.4848,0.277,0.8477,23.27,2840.0257,31.4153
c240d7d071ee4afebf822c707c843756,95.98,926.7441,1.3989,0.1071,0.9411,16.628,2310.7377,8.4446
c2fd65daa5e645088db2531802f80e25,70.02,1971.014,1.5135,0.2494,0.8921,31.071,2264.1803,27.1938
87252d63153f499fbe3ae6980c2af8a7,89.03,1277.8803,1.2769,0.172,0.872,19.4185,2426.1859,17.5443
1247171b42a54745a2ed5f5755f4cb3f,110.43,1303.7229,1.0891,0.2278,0.8933,22.8565,2226.9483,24.8287
832f6803a24e4ee59c17a851bd313522,140.09,2659.9518,1.4479,0.213,0.8055,24.685,2963.4752,23.2211
c6919d16e7d7470da73660ca7315d7a6,135.2,2103.2424,1.4092,0.1909,0.8433,23.2484,2864.3161,20.1248
0da33996b659447188136511a7d961e9,90.94,2141.3681,1.3918,0.2543,0.8662,33.13,2453.5018,28.695
774849d84a6f4391961ef5388f2fdf56,99.91,2274.2018,1.3421,0.2738,0.8104,34.9594,2535.4677,31.6568
b035648929f04a97bf9454ea7a59fd92,95.03,2525.5712,1.3675,0.161,0.7832,21.0977,2104.2027,15.8692
5981023adf2f4845b157ac7bb58291be,88.04,1976.2379,1.6126,0.25,0.8585,24.0964,3185.5618,27.9411
38edf1141a3a44e4835710b1dc3f9341,84.99,2527.556,1.2536,0.1931,0.8721,26.0908,2225.8052,20.1128
5b7a17a65da94b5b8bab1d216a6d82bf,131.98,1305.4333,1.4451,0.276,0.9033,20.9365,2928.0015,31.5255
92222cc8938a41c784345b361f1938ff,87.74,1757.4858,1.1043,0.2009,0.8723,27.4293,2368.3551,21.9334
5aea10859b96481d95229744aef16200,83.26,1913.7101,1.2585,0.1068,0.878,20.4145,2369.0122,8.6737
2ea5daacad8d47df8c941a0d7e26f7c7,83.0,1807.577,1.4229,0.2211,0.8693,20.071,3325.9058,24.3275
596ee28599f94c0496384165fbaec8de,135.2,1804.2105,1.4348,0.2166,0.7582,20.7984,3079.8499,24.0684
202170adaff6464cb8b06eff4012bfaa,95.01,1629.9935,1.3958,0.2093,0.8944,19.1093,2983.4999,23.7229
2c9d103a66fd4ea292b4006f0fb8ede1,91.99,1650.0575,1.4338,0.2177,0.8689,22.6213,3171.8756,23.4858
d6115c54753945849403fbf90da010f8,95.88,1941.6624,1.4541,0.2856,0.8346,25.4517,3080.5335,33.6261
048797ad97e442d2a7f8444e7ed08fd0,134.98,2684.7853,1.3651,0.2039,0.7741,20.8126,2820.6912,22.5897
956fb61cc6664cbca5d2c71deff051de,129.62,1202.4635,1.3807,0.2552,0.8167,18.2909,3205.2427,29.4986
9879f77f4d994d6cac33b40d4b533139,93.91,1726.713,1.2313,0.1919,0.8966,22.8525,2972.0353,20.2203
548792ba6b4b477ca96ebcbbc098b8c7,97.21,1145.9875,1.2727,0.3216,0.9412,34.9703,2374.6176,37.9401
bc97f0779ead4e8bb16741e8eefefe80,95.1,1632.0992,1.299,0.226,0.8946,31.5755,2074.8869,24.3353
f95cb261f2c34736b411406b66654c66,81.99,2387.3672,1.4031,0.2122,0.8293,26.418,2611.0785,22.999
0d1e338bf6334f3caf2f98019f4a4ded,100.02,1732.712,1.397,0.2657,0.8901,33.1979,2286.3499,29.2091
37637998b77a4632abd2b72763a9c7de,139.87,1481.1799,1.4848,0.277,0.8477,23.27,2840.0257,31.4153
77cbde2d03fa45c1b247e23a131eac62,96.97,1432.861,1.0917,0.1546,0.9017,20.4043,1782.6777,14.3438
f906f1c7428d45eab94122632b58da3e,147.78,796.8009,1.1504,0.2511,0.931,25.1412,2094.5277,27.339
317b4eb0ce1e4e509aaa20d9a79a50ad,94.88,1599.6214,1.422,0.1607,0.9335,17.2762,3110.1638,16.0292
b45a0f9f437f45c18170eda171f5a12d,135.56,2640.4455,1.4217,0.2199,0.8088,19.6833,2856.8946,24.4793
34f83b1478d641039c3b1aba57bebc9d,88.99,1392.2006,1.2452,0.2026,0.9187,26.6554,2586.0369,20.9728
fccb1c24f69d4e1ca980b3568623e812,145.99,1978.9462,1.3225,0.2206,0.8441,22.3462,2840.8137,24.2726
432accb5dffa48bab414e10fb188b885,88.02,2675.5772,1.41,0.2111,0.8212,26.3535,2199.152,22.1497
cd36331e50aa448d8d2bf8b94da870ae,93.96,2584.8572,1.4668,0.1819,0.7664,23.1614,2413.0594,19.0798
9058abb5d9494a819919eb65b7a91e80,94.92,2902.9285,1.2516,0.1576,0.8255,29.4898,2228.2034,15.3107
ca750045c09247aa915378169b98a553,89.99,1708.8237,1.3295,0.2553,0.9034,37.3024,2677.7769,28.3374
6a29525c96d746369cd93872d088fbcd,84.96,2116.1357,1.4252,0.1953,0.7771,21.4813,3147.8941,21.0333
ecd6add55c4a445191acfcb67ccd257a,99.95,1277.9156,1.3931,0.3543,0.9022,35.0371,2056.9317,42.4001
d6f1bbd879ad47489c128058ffc1016d,166.2,2358.1709,1.2938,0.1769,0.8108,22.2153,2552.076,17.9895
041e9946ea554de9a9bca2eda2bb6dda,118.52,870.9817,1.2734,0.0621,0.8852,5.362,3639.8285,4.4156
0519646287fe4f55b611d44e2571fe9c,83.97,1410.3126,1.2738,0.3697,0.8785,40.4239,1650.0166,44.4742
67cfaa25ea2d45ce904018485e656dfd,95.94,1298.7846,1.3234,0.3472,0.892,38.2391,2016.5979,41.315
