SongKey,Title,DiscNumber,TrackNumber,DurationMs,Popularity,FeaturingArtists,AlbumKey,LyricsKey,SymphonyKey,Category
a4538ebf-424f-4abf-96a9-025770a0391d,Dopo La Medicina,1,13,260333,21.0,,cb0aa214-0ca5-434a-8a88-7ac2eaa4ee48,a564fe6ff5dd4b71b5975b46ad35e9c5,83e35a004a6246fba63cb0f8d663486c,storytelling
1b9526b9-b65e-40cd-909f-d18dac82b32d,Impossibile,1,1,256920,20.0,,cb0aa214-0ca5-434a-8a88-7ac2eaa4ee48,4b219f6c19304c5b8b123eac32d8352c,30c9310172a44d55aa8f2a0cb793de8c,italian_pop
c8fca006-a6f3-4641-adb6-00de3bf4baa7,Quassù,1,6,236560,26.0,,cb0aa214-0ca5-434a-8a88-7ac2eaa4ee48,4cedaa6852ef4ef88cc654767b03a46c,e4df618760154fbd9dcb159619eba12f,italian_pop
246cb706-963c-402c-a974-62d8e29e05e9,Non Spegnermi,1,2,156620,61.0,,20084716-ef3b-432f-9600-4519b764aeec,f1974db767cb496182a1fbbf62c5abcd,53a972839c564f75a40c97bd0c2c9d96,italian_pop
d6f4fcee-21a7-4d4a-88c3-d9027c5cfb15,Grande,1,15,275920,26.0,,5481000f-7668-473b-9167-0eeb5fcd19b4,3f0ef1a4bee44910a75aaff64b996c03,0cde68bb7ab64ba086eaec60262b8dea,italian_pop
0385be98-2cee-4157-8de4-bc19710a3f5c,64 Bars,1,11,131777,56.0,,3af028eb-1e5c-4405-9289-0b8fde7510da,d843a30073ec42528ea88d366a763380,2550b70b2ee146f4a8f300203bd29485,rap_street
db892ead-65f5-4dda-bb18-9403e63607f4,Fuoriluogo ovunque,1,4,233360,23.0,,46ec510f-19e2-42ba-a74e-636b48bd85c1,06657fe4a4bd4173b5e1cb39e760f066,ca97b941f65c41e28f3232743d96effd,italian_pop
305fd05f-e118-4a48-9b84-8232921059a5,Un giorno in più dell’eternità,1,9,253773,21.0,Killacat,230d6497-53cf-47fd-aa87-f0df2f80429e,c4edbc41dc334e4b843fc1f44c741d93,c80c93f9f0354e9091ca934713f1bee7,italian_pop
fdede42e-bcfc-4a89-a84e-d2e4a1f8ff5c,Nessuno vale quanto te,1,8,238773,26.0,,46ec510f-19e2-42ba-a74e-636b48bd85c1,cfe51d57e9b443cda2cde30039c7e820,39b3fd57b35f432b8463f657dae9729e,storytelling
5f7198eb-53b2-4a1f-907d-f649dfb5290d,A Casa Mia,1,9,212640,19.0,,cb0aa214-0ca5-434a-8a88-7ac2eaa4ee48,31e1abfac615424bbe5079bd309ce3c1,09e911abb2a24191ba65c6aa846ffcfb,italian_pop
fc322c54-cdd3-4640-917a-94231b5158cb,Parte di me,1,13,207853,23.0,Mecna,230d6497-53cf-47fd-aa87-f0df2f80429e,6c8c057c88044a5d9094226690b41603,e10cf49c05384d4480d8c639007e8a22,storytelling
3cb81c23-233d-43b4-9e26-5bb13b9b6df4,Non Voglio Morire Qui,1,7,196000,21.0,,cb0aa214-0ca5-434a-8a88-7ac2eaa4ee48,ee2d91ca630c44aa9a911371611ca41c,a0dcff20f7bd406a90ea9ff5d9f7c121,italian_pop
69e4e061-6d85-414a-bdcd-af3a0b475993,Siero Buono,1,10,240653,19.0,,cb0aa214-0ca5-434a-8a88-7ac2eaa4ee48,3837173659744293b0d1a14674560a14,b4e115bcb96c45e39a0b508e23e717ab,italian_pop
d017ce2e-849c-455b-a89c-e952c33ea834,TPS,1,7,205125,58.0,,2998cc56-c18a-45ac-a070-f09bb710d5a1,32b010a8c4d14e6983ad9fb8405b388b,7b84501c8f7c45da9495218fa9208fbf,italian_love
06b2feda-7a5d-43b4-9463-d2636e797147,Dentro Le Pieghe,1,11,312386,16.0,,cb0aa214-0ca5-434a-8a88-7ac2eaa4ee48,d9064f1cc0dc413fac38323126ab4058,46a0030567d0465fbf95a986eac4ab6f,italian_pop
709388e0-065d-4371-af0b-eb297f3f1ab5,Questioni di principio,1,1,234960,16.0,,9a438f90-0c89-4653-9ca6-c6ab27654eaf,bce213ce625f4d7d857960b5d1053f44,2cf8ffdae10d44dc8a90104283b36834,italian_love
5776d92f-7526-4ef4-ad54-fbf1a3c79925,Kintsugi,1,14,231493,14.0,,cb0aa214-0ca5-434a-8a88-7ac2eaa4ee48,6f18b15af9204ce38bff40a086775f24,33cc5dfeef8b4b46b387ed91ec968daa,italian_pop
439d9421-6685-4e9d-bac2-2eebf46de358,"Fantasmi, Pt. 1",1,16,202213,16.0,,230d6497-53cf-47fd-aa87-f0df2f80429e,838a9dd107bf4b7d9bc69df1a1581e0a,0dfb38efcc234e3cb56445e2c57b846b,italian_pop
7d38b1d8-1460-47f5-af29-55b68dc1a864,In un certo qual modo,1,2,215973,26.0,,9a438f90-0c89-4653-9ca6-c6ab27654eaf,a200cbbfbf4a47e68346df3d47c7decf,8b6eb41412934c92b684813bece5ba73,italian_pop
e18e3248-3d64-4eba-b8d6-ce004b019474,Traccia #2,1,4,94153,0.0,Luca Aquino,0b1fe1ea-b3a0-43ad-96a8-2cf0a9111625,6f298e655542428295d8717494067f48,fe0ca692f6e6480e8d34a787021c4c16,italian_pop
81a56a99-ea40-40ef-ae53-d9a0609e8bad,Niente Di Più,1,12,237200,17.0,,cb0aa214-0ca5-434a-8a88-7ac2eaa4ee48,80c872cc22c647fb91fc4e0b77120b51,d7dc732352a44f9fbb50e5b9a2f59537,italian_pop
d9824141-ee59-469a-a222-d1931275b988,Qualcosa per te,1,5,228200,19.0,Katerfrancers,230d6497-53cf-47fd-aa87-f0df2f80429e,da3a6a189289406d83285f42d974e069,16b0761ffa5948878f0bfff1f707c9c4,italian_pop
d6178756-708b-4bd7-b96b-d241aa32ba4c,Buona stella,1,7,249586,16.0,,9a438f90-0c89-4653-9ca6-c6ab27654eaf,9ce291e86ed241bbb1a18d04830656a8,7185eb811c90432f85bf4d74fe5c465a,italian_pop
56e9b413-6a56-4a54-84ac-7a41c5586a19,Il mostro,1,5,240386,18.0,,46ec510f-19e2-42ba-a74e-636b48bd85c1,2cb9176096064873bbad478151e506b7,4b7c0ac8f50a4eb68777a032de8565f9,italian_pop
c2fff0ef-7a91-40e7-905f-db5005347b5a,Quando tutto cade,1,11,198226,14.0,,230d6497-53cf-47fd-aa87-f0df2f80429e,7301f6d7c5a74d58b3ce67164960c2c1,f4cc76d1a6c049c398b79a704d62f197,italian_pop
6fdfa9a9-deda-4a1d-b198-76fe290d8a41,La verità (non abita più qua),1,6,262693,24.0,,230d6497-53cf-47fd-aa87-f0df2f80429e,68fda688833f4b23b332fecc93631483,d96a539b9bab4f1c92b3925da2061910,italian_pop
958fbfbf-8f14-4eb2-99cf-c9921c266fcf,Inguaribile e romantico,1,1,196331,25.0,,12f33bdb-93d2-4aab-9e77-d140b4afa48a,3d6a47857a1f41d4b637cd0a3dd3c897,bb98aaf7f69244ab926e01b459f92d58,italian_pop
c376b5c1-289b-4ac7-8778-1b5b36c9431f,Penso a te,1,8,232880,13.0,Al Castellana,5481000f-7668-473b-9167-0eeb5fcd19b4,65f39a965f624d7f879fddef4776d341,0b79553c2db343119e59bbd20ad923b5,italian_pop
3ec00353-3251-4eb1-b304-0231f40120c4,Scusa,1,3,246598,48.0,,ba655e24-870d-4034-9763-874e6003865d,31a1a02bc0d1441bad3111d570f6225c,d8d1a277080d4e96b1fec900166acd8e,italian_pop
0c921ea2-21bb-4feb-ae7e-97ab4f7db09d,Criminale emozionale,1,1,223565,18.0,,ba160375-0294-4c73-8aac-f4000c0d1798,a6a89d15df304145aa1c00dea94b60f3,5b399457f9ea48ffba3fde50fde5ccfe,storytelling
5b1c53af-2abd-43d8-ba29-365e4a57671c,Quando imparerò,1,2,206293,27.0,,46ec510f-19e2-42ba-a74e-636b48bd85c1,ed22c704bbb14c0686e484752443c2dc,854d5b5f173e4a7b8eb1a613532129fb,italian_pop
b360fc49-20c4-42e6-a5f8-b4f6af8a204f,L’Amore,1,5,240000,26.0,Frank Siciliano,5d505d7b-d411-4020-be7a-6733630e5587,c2851f1b4c4a4d6da2e8759557157479,fc941149ef0b49e88db3c598c792deea,italian_pop
f64bb814-e80e-47b9-a9c9-40907523ebe2,Rose Viola Pt. 2,1,1,210666,27.0,"Calibro 35, Diodato",9b067598-95b1-4bef-852a-ea3ee0e5cfe8,64895e6c012d4c1ab7cd2977760d3ac0,489fa83549b54ea7892dcb43a36d6ace,italian_pop
dd99c832-109f-4602-a20d-582cc9dde5a6,Siccome Pioveva,1,7,155862,63.0,,15fc1bd3-6d77-4685-8b87-c3f094df0ce3,988fe9914fbb459584ee55c1c47faf03,cfa264cf0b7f44b48bd4001320b7e916,rap_street
e1298e70-ee68-48e8-81c6-bc4d6f0d3116,Piccole Cose,1,18,222120,16.0,,5481000f-7668-473b-9167-0eeb5fcd19b4,ea1c609a52d6401e8435c6170fe3a62d,ee4c6eec79384c91ab13040b46185929,italian_pop
a1044d1f-864d-4cdc-984e-2bba46d7a4c3,Momento Perfetto,1,9,191557,33.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,340b8dd2a38641ce80fb06f78a896eb6,2303affb54e2415ba27315eaad3785f8,italian_pop
1d967184-e9d0-43e1-9b61-e5b3fec8237e,Crimine,1,10,245840,24.0,,46ec510f-19e2-42ba-a74e-636b48bd85c1,876dd48d5df54dbea1ad28c52d5e948f,8d1058d744324b028c6f099a87670111,italian_pop
6b371b01-2530-4863-a60c-4ce6fb862689,Champagne,1,3,187053,20.0,,9a438f90-0c89-4653-9ca6-c6ab27654eaf,a5be0f3cc34044b89c322bcdf8502104,c1cf559c976f4e72b08ad15f829a52d5,italian_pop
ba2d2343-c834-45de-9eb5-b50d992e83ac,Smisurata preghiera,1,10,239972,17.0,,24a4a934-c236-428e-bc88-030c33aa9e02,57e4be7dcdaa48588c1e33f63c3ac3d2,45014f151b2740e7bf0428abe7bbab83,italian_pop
e6d78b6d-a484-4070-bbf8-68f5d76e3060,Splende In Eterno,1,2,212316,58.0,,e2945ca5-fcd0-44c0-9cf0-7ddd23be3d29,e8d7af1520154f5d88380d9458301216,83f1866d78a14370a534ae892d70f75f,italian_pop
d508a8b6-e9f8-4520-bd6e-f820a344295b,Trompe-L’œil,1,13,221311,19.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,ba40df457f1a4c1787f0f770ea516a21,7f1c828cc10e4aecb2a1111ff4d7224f,italian_pop
a423304f-2d8b-4661-b9c7-1839bdddd795,La Rivincita Dei Buoni,1,12,205053,14.0,,5481000f-7668-473b-9167-0eeb5fcd19b4,712b46aee5d14ae38cbde44af98b57fa,ef019f04434d4d20a923abf732c908a4,italian_pop
5cc09427-b8be-4a5b-adc9-509bbbee1548,Sparire,1,14,219996,14.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,c6b683ea217b4d799da3a87ba532623c,1b2acf00e4da473d9efb4642155598af,italian_pop
1ef6c336-a747-4044-8e78-e3f614322e71,Ogni benedetto giorno,1,9,197853,16.0,,46ec510f-19e2-42ba-a74e-636b48bd85c1,f064e68e44144ad3842cae3402c35837,d9051f29d80f41729bbda6a64b5e08cd,italian_pop
6dc0f3c1-0c8a-4473-897b-a09f958396ac,Un’anima,1,10,198946,11.0,,9a438f90-0c89-4653-9ca6-c6ab27654eaf,b86da8ab575149738bc3029f94404ff5,f3c0b9bb2d2d44729ff2d395f50069d5,italian_pop
44c791a2-bc8c-42f3-b3c4-dfe3882699ec,Tutto sbagliato,1,7,240080,16.0,,46ec510f-19e2-42ba-a74e-636b48bd85c1,bc35682d504a423da0e261eb8ebeac48,e7cf77681fa64820bc319e9545c1bc6b,italian_pop
6842b188-27d1-475b-8fa4-6ad9cc28c2b1,Uomo d’acqua dolce,1,2,185600,14.0,DJ Tsura,230d6497-53cf-47fd-aa87-f0df2f80429e,302e8ef6141a4c10bc619a22f1f6119f,d0911b97e41b4d9c946dba4449c16f4d,italian_love
cf2173f7-71be-4b5b-bbf9-a14dbf48bce9,Piccoli Brividi,1,2,210245,15.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,94632b5b3a0c463880b92aeae34aaffd,c8b885897ee44f1b89724d2b04311625,italian_pop
29269ee3-8bc8-4f09-a145-0cb209a9f4df,Cosa resta di noi,1,5,215266,11.0,,9a438f90-0c89-4653-9ca6-c6ab27654eaf,1110b62cbcdb4f98b42a2c646047369d,fb773f09294b4c6b9cba4098098a7d22,italian_pop
41f94e68-bd47-4801-ba81-51af23642462,Io e te,1,8,143880,12.0,,9a438f90-0c89-4653-9ca6-c6ab27654eaf,3420bcfaf2494a688cda1912aff52878,cee04ed1debb466abcb6497a7677fb5a,italian_love
d9a4bf2a-f6a9-444a-8f1b-bdb470f38356,Pomeriggi svogliati,1,11,184920,20.0,,46ec510f-19e2-42ba-a74e-636b48bd85c1,b972b0b31cc44347bf7fecf32577fe7e,96f53ed01b884df5b97172e1fb6b3790,italian_love
213f3371-839c-4461-8899-9e9efa5027c0,K.O.,1,11,211706,8.0,,9a438f90-0c89-4653-9ca6-c6ab27654eaf,a2fe7fe3179a4217b7faddac211e70b6,383af4e606c14dcb8aa7f60c41aa7a46,italian_love
733036ef-66ab-47c5-ac01-cd0eb39bba01,Ogni parte di te,1,1,193520,12.0,,5481000f-7668-473b-9167-0eeb5fcd19b4,7ffca5c5377745b48742d93e6d0fbc19,a45d0fb014c84445bf5811bedaf18d4b,italian_pop
a86bae2c-0948-41c8-8fc0-195ee09d4018,Due settimane,1,4,188680,11.0,,9a438f90-0c89-4653-9ca6-c6ab27654eaf,6da4fc7c63a1489eb40add30c173b30d,2fc949a935ff4bfbb062c665db20c494,italian_pop
7cbe77e5-1cfb-4f51-b90a-e8a75f120af8,Smetti di parlare,1,6,224080,17.0,,46ec510f-19e2-42ba-a74e-636b48bd85c1,39aa3d730758479493c5b9d68c9e29fd,703b56cfc2c54966a5442eb772acd320,italian_love
68db6970-bb61-4cbf-b959-cabea0fc76ee,Infinito,1,10,195387,15.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,280c705a2e0d44c8b8fe8a31f9f931be,06459b5f86244857abdab85fc4df9267,italian_pop
6b74a860-2157-4676-9190-baef2efcd591,Confessioni di una mente meticolosa,1,12,202813,10.0,,230d6497-53cf-47fd-aa87-f0df2f80429e,c58a876994be454a81f7c8f1bf31971e,d940f0dc1e4c4b16aa3039dced7a38da,italian_pop
d81ea25c-fe41-4c87-ac45-8c4b9a09a0ab,SINDROME DI STOCCOLMA,1,21,279287,20.0,,dc227f52-0753-4d2e-85a2-be6057d8467f,b57a60640fd2419bbe42ed7a44d9175c,fe5e14da0e03403a9b4eeec6761ae0b6,italian_pop
8669b0f0-4082-4848-8fd9-4b7d944301f8,"Pts, Pt. 2",1,1,256493,10.0,,230d6497-53cf-47fd-aa87-f0df2f80429e,005d4f2c95784285956467b5851a0cda,48a46a27c91d40b785c199d07b0feaee,italian_pop
21e7d3f2-d251-4fb5-964c-f7cf0bf84eb6,Veleno,1,12,189453,18.0,,46ec510f-19e2-42ba-a74e-636b48bd85c1,a7402386de9d4a89a9e5e171cc442852,eb86b6c5820c453282fbdb21eba944ea,italian_pop
1b08813d-64b6-45f5-a9b6-f80791ba3862,Difficile,1,6,212459,17.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,1f7527c5f9d74a39801afbc928f3af55,68af5d24e4a54b7db9df90610eec7251,italian_love
cc3bd87d-0312-4cf7-b65c-86b32e04d08f,Mai voltarsi / Idee chiare,1,3,259613,11.0,,230d6497-53cf-47fd-aa87-f0df2f80429e,db5ddb5442944868bc9d4972bc851320,055d482ea15749d4a665346044d86192,italian_pop
7fabdb30-b7d0-4d66-ad81-201945d5754f,Tanto Per Non Cambiare,1,3,190081,19.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,03525f7ea1524c3699b4c62b533c19c5,9f3f588bde774538a2b1c0810732d790,italian_pop
1ee75845-1eee-419f-8507-19f28bd165ee,Un vero miracolo,1,9,87146,8.0,,9a438f90-0c89-4653-9ca6-c6ab27654eaf,c541ea2d9f6d4616b71bff309de3b061,e9ca6c056af24792a3b8661f0c9bb875,italian_pop
6f8ca48d-8cb9-4469-8114-c9bf9c433f45,Se Il Problema Fossi Io,1,13,194080,8.0,,5481000f-7668-473b-9167-0eeb5fcd19b4,96fb0538ec004ce7994973cbcc6c17d9,bdea8dee15f7467498b3bd97a7ef5be9,italian_pop
cb9c9f07-282c-45aa-a59a-3604df21a276,Bugiardo (A parole),1,1,140816,75.0,,093e0884-7ee9-4e57-bd35-0baf325af136,9d6fbfda175844379509b420e10247d8,35207ddcc30a4b40b850733be62d3f99,italian_pop
733105f0-e9b1-4d6f-bd35-1ecb7023a928,POV,1,1,164448,21.0,,094ab29c-8679-42fa-a025-cb7bf7e1cade,87e128bc8a54490c81e2801097a2ed35,25bd72c3b7d84cd5981c1202fc64b021,italian_pop
38e85367-3336-475a-b349-9fb56c30541e,L’ultima linea,1,13,198880,14.0,,46ec510f-19e2-42ba-a74e-636b48bd85c1,4a83da1d28d54dcfab88323b3c2d1b46,87edb136bc134a18b11c54cf9e411fdf,italian_pop
f6d7c6f4-9cc4-4d22-bb2f-3de8baf6f3b3,La Luce (Bonus Track),1,1,191432,53.0,,d1794e9f-bc0f-4685-a3ea-1243575baa60,73f96746a04f48fd9513ce27d5aa63ee,b844222e135542debafba435805b270a,italian_pop
cef8b316-f489-45dc-befa-7b4fd3c10a1e,U.A.O. ! (Un’autentica ovazione),1,8,164409,47.0,,89f025ac-2a61-4a44-93c6-c7a360d44112,24e81140b8424c10a5fdd48fe093d8d7,56dd27d0602040378ac9820a367d467c,italian_pop
19898bb2-106f-447c-b623-491fc698575c,Testa a posto,1,1,208733,11.0,,ed081103-251b-4589-a836-19d6ace1c17e,42fd66833709431e9cce69d3cf1146a1,a84f9891007142a8bcc450b8dbab4e96,italian_pop
f0881fd0-73e9-47fc-bebe-e27641e63bdd,Nessuno è perfetto,1,8,219693,10.0,,230d6497-53cf-47fd-aa87-f0df2f80429e,84391c5446f14a29848111bebf6d9db0,35f8f37138794cb598043fcd61ef7541,rap_street
dac8e1e0-8b51-41fb-a2cd-a85a44a179ab,Amare... O Lasciare Andare,1,14,202320,9.0,,5481000f-7668-473b-9167-0eeb5fcd19b4,d10a17060a3e45069b8fa261de1f793e,03db9333976040dfa28cf5c731ad6eaa,italian_pop
46ee1cdb-753f-4c09-bb1d-a159574f0f7b,Non Posso Salvarti,1,7,188718,16.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,a2056885bbcb47449a35ee6a8be61418,62b9423359264bed805b662bfea64673,italian_pop
0c2e2fe1-2840-4125-8257-1d93761e0efe,Grey Goose Blues,1,3,178493,31.0,,e441d26d-605d-4e21-8dc1-fb3fc3d0a13a,f6ea54777a9b4cbeaf0dc0ce319d3435,03bda149282545f79ccf5b04d0666f07,italian_pop
e8923320-e798-4bd4-bd8e-00c72217a12a,Dico bene,1,7,202466,9.0,"Musteeno, Clementino, Mistaman",230d6497-53cf-47fd-aa87-f0df2f80429e,b2d89e4a55fe476db0fd5efcf4a1a60e,b4f036ac798b40e3b6832ae8f4ca3983,italian_love
35cee813-da07-4af6-999c-7efbc1f56292,Nel Mio Elemento,1,4,176803,14.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,b0ee285731f7478fbc9c84ac8a3e4fde,eaffdc44ed844cd987d41530ea5004cf,storytelling
2f6f44e6-ca87-4004-9593-38256bffb83a,Ti Muovi Nella Mia Vita,1,6,176999,74.0,,186b0869-4743-485e-90e6-deeada8a0e8c,efabd0b7ba42438794b48d3e92ec066e,f870bcda40e1409f926d071057276422,italian_pop
f0ed06d5-91b1-448b-9cfb-90eea17260cc,La Tigre,1,5,210491,14.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,8d097654bd6e4f3c92be97dbecfc6353,fb065e47b141407f870789e5166caf23,italian_love
89288a45-c259-4fc1-bbc5-c9a412650571,Come la notte col sole,1,13,269433,13.0,,97ec9930-a3e2-4cf3-8207-22370f01f57f,dd116bb1af474b17b467ef7fe3e7477f,dfdc9993969d4d2aa70dc2e850359794,italian_pop
5f2b48a8-9104-4534-9ac0-9c0322a85cd6,Telepatia,1,1,106736,57.0,,206007d6-bba7-47e9-a8be-120b25a8daf8,016dbda8269a4e419ccf36af41aecdb5,6e89431383ff432f8fab5b28fc8eb347,italian_pop
26b16e11-34e1-4227-9c3c-421142f00e72,Ho Incontrato L’Amore Ma...,1,7,223834,79.0,,768e265d-5d33-439b-9ee5-cf0301365a98,0248dd1a22d14e8286462e2d43138ad4,5319f96601f14f3c8111c621d31c1ba6,italian_pop
706847d9-5d40-4e56-9bc9-f87970c85c18,Il Pezzo Rap,1,9,303906,8.0,Mistaman,33922501-1f49-452e-92c5-f369efaa46dd,166eb83c5a864ccbab493a575f9f1f71,4ab29f449a9f42fc92cfc50a43dd8b48,rap_street
a7855d9f-119d-4657-a010-beec4f1c1445,Vissero Feriti E Contenti,1,9,191557,33.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,09a8b1b62b56404ab18b2c7271596d99,efe61e2f008b4fc0a596b30ed2c51777,italian_pop
f5b1ece6-0f3f-479b-a457-3847d2f83de8,G.H.E.M.O.N.,1,2,248893,39.0,,cb0aa214-0ca5-434a-8a88-7ac2eaa4ee48,6732f123999243258f63608b321bdb4d,29245d8dc1cf41989aa400d495529844,rap_street
467d0953-962f-469c-9ee6-45b817880685,Puoi Fidarti Di Me,1,11,217868,12.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,fc60ed45f6f949e6ab58f500b139dc60,33ba08918f8c4f3888fc39ce13cb296f,italian_love
0e8ded70-1c36-42cd-b735-b4808aeda24a,Ancora,1,5,208960,15.0,Giallo,5481000f-7668-473b-9167-0eeb5fcd19b4,8dfb66a5be954737a6741b3627094b0a,ea6143ea149341808acbaf5899ea5994,italian_pop
d7a114eb-5ac8-4f20-9b93-38ab6b7572c3,Fuori Dal Finestrino,1,11,150989,59.0,Frank Siciliano,6cb66083-2780-4925-8d27-aad0c5a4034f,aaa071ba58fe4492809dd0ef760eae69,51fc3459d628477493702c1042c5aff2,italian_pop
7d517099-1877-49c6-b334-402edbdcf4ea,Paraphernalia,1,4,154880,12.0,,230d6497-53cf-47fd-aa87-f0df2f80429e,a4d672d49b204c97b507dc117f742954,1716163d1e0a43d1b05b8f3238bf6dd3,italian_pop
e8622018-7dc8-4ed3-8bb6-0e322569f363,Io Non Ho Paura,1,1,256493,10.0,,230d6497-53cf-47fd-aa87-f0df2f80429e,ac779217f15d401682f7029b8be6814d,ff80f3feddfc43e091057e964a724cbb,italian_pop
360900de-a2c5-401f-ac41-5c5ec6597dd4,Nato Il Primo Aprile,1,15,128557,3.0,,9b260da1-3775-4e33-9333-5a0d0ce33454,1d7a11fca74246f6ad5082af8c48727e,03f528abaf21436b910a613307c5ea15,italian_pop
eb9f5151-eda5-46f6-8f4d-7706263a1f31,Tutto si risolverà,1,3,228000,79.0,Frank Siciliano,768e265d-5d33-439b-9ee5-cf0301365a98,11c6e1fac1ee49f2bc453d695112981b,1269297f70284aacabcfc9d61ec4b5be,italian_pop
233c1b92-c4a9-4278-a6c8-28a25f0087aa,Chiamami,1,4,247133,9.0,,5481000f-7668-473b-9167-0eeb5fcd19b4,0451f79c7cb04d5dbdd360896d7e1804,dffa7057a5904eb588a88d74539bdf68,rap_street
275a6716-786f-433e-83ab-7ee28d8ce5c4,Outro,1,19,304653,7.0,Frank Siciliano,5481000f-7668-473b-9167-0eeb5fcd19b4,b43fb8a814964dd0bd4cf5f442d54cb5,87cfa8e280e84dc7985ce632082f2cc5,storytelling
22f84f40-abff-4551-bcb3-ec8315588a29,Fino A Qui (Tutto Bene),1,17,252146,8.0,,5481000f-7668-473b-9167-0eeb5fcd19b4,4bf426f21917463eaeee8e25d697b926,4101a17fcc6d417bad62dc8841b4e79e,italian_love
e599aa54-cf21-42bb-b3aa-4fc15814967e,PTS (PoiTiSpiego/PostTraumaticStress),,,196711,0.0,,d6e55303-13b4-4ee9-bbd7-ccbb49cf9708,62fbc28827fe47d18c9d250ad4748b32,a37a7bdfab9f46ca888112ddfb109afe,italian_pop
bfbd2cb6-aef4-4d07-bbbb-71ec6811e8af,"Devo dire no, cazzo!",1,9,132671,1.0,,986c4cc7-494e-4214-b843-38e6126892d8,8260267ebe2247d2957a6e96c315e924,81becda545764a538a5ad122ec98ed2a,italian_pop
5eae0764-3e6f-40ef-8eb2-6b0d7f065a64,Illusione Ottica (Interlude),1,12,39003,7.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,dc042513e0b14eaf9326a9fbab5a5cea,9d818c5564f0414c9dc87cb4556bcd3d,storytelling
e548b2ee-61e3-4ee0-a645-cfc35a7ab192,Voglio Essere Libero,1,9,230493,8.0,,5481000f-7668-473b-9167-0eeb5fcd19b4,2cd450e0c6e64d8a81b5d52a869a08b3,0afe29dab525471aa28593e2a726d728,italian_pop
0683417c-e79b-4d8a-958d-a9aac1040eae,Via Da Qui,1,3,280819,34.0,,753d2114-5063-4c34-a741-c3ec8ce05b66,c1b7a70f83624a4e8116e14c5a9b1ed2,f5a3127f5f1e4b4799cc39662b22cd12,italian_pop
e4c8317f-201c-4cca-b501-3c103951aae1,Salto Nel Vuoto,1,11,219733,67.0,,5526070f-8ed1-47fc-969a-94a9a8f484fb,6c33388d566b4add9503eb74466bca0f,f55a93ce006443f4b8d649e03d671280,italian_pop
3afa225d-f4db-4997-9724-1090afdc2707,Una vita nel giorno di Ghemon,1,3,231586,19.0,,5481000f-7668-473b-9167-0eeb5fcd19b4,5929d99180b947428e315ac4d731c416,e885777b7e1346199504e2af99ff0cdc,italian_pop
0cc129f1-5422-4558-ba50-718a7ccc6efe,Qualcuno riderà,1,1,274626,48.0,,aa7e26d8-2739-43c1-8060-40fc30c03723,4aa3890d6fe5416d80709f2f46a35a31,96947132b06744f9a5530a3a44521915,italian_pop
cbdc6941-c560-43d0-8b4e-c787857cfc42,Lucido (Interlude),1,8,84593,10.0,,52433d84-6ffc-45d7-995b-1ffe7d12c92a,425799f0cb1948809299008b7e60deb6,075d57d3d80541f5af004c51b50471ad,italian_pop
3f8589db-d2fb-4d4f-98f6-5f6ce809ea9c,Avrei Bisogno Di Un Divano,1,16,207733,9.0,Pete Philly,5481000f-7668-473b-9167-0eeb5fcd19b4,03eae8b5284f4cc6b2cad1b010812d4a,19da445827e64fe3aa3baf849b121dc3,english_pop
aacf8b28-4b81-49ad-b483-15fafd5efa90,La politica del tempo (Johnny),1,7,200746,9.0,,5481000f-7668-473b-9167-0eeb5fcd19b4,7b989f9bd1264755a33f577da1766669,0b16145baefd440583262b4b792bf833,italian_pop
dbd380e7-e456-45b5-9792-32d92db9ec97,Cobra (Tovalieri),1,4,180340,46.0,,21b7d887-7902-4880-bad9-f6d356e72a69,fdc14b1269d242c69fc71b846aeeda93,24c4168c79484a3db45a9bb6d712f983,italian_pop
c532ffde-42d1-4359-a73d-868c2689cd17,Piano di lavoro,1,10,251840,9.0,Andrea Nardinocchi,230d6497-53cf-47fd-aa87-f0df2f80429e,9821495b985a4657bdd205774b57d22d,b1f46cabdae94a3e9fa20dd36c853aff,italian_pop
379c2f80-6a8e-416b-9b84-91a29809b5dc,Voci Nella Testa (Stentoree),1,1,192712,65.0,,28d181f4-f7cc-4c40-80e6-a0f6204d506e,10d0f76b37cb4b9ca535c84506d499a2,d4a08467bfde41d1a40a766a64e03244,italian_pop
762af882-adf9-4ca9-bace-04b1c02a2d55,La soluzione,1,7,197909,66.0,,d46e8414-132c-466e-9be7-3187e3e83a54,d23dfba73a28434d9b7e8ceab6f9dc91,8c6a4e198dc44bfe90cad61ac316e435,italian_pop
