SongKey,ArtistKey,DateKey,Streams1Month,IsPrimary
145d44dc-a0ee-440a-a4f4-7ad396dab841,56aabcd8-13aa-4f63-bc78-26eaf025c651,16bc090e-6a37-4cf3-823d-471ed2b8ed78,4294.0,1
7dd7102e-dfa8-4dc7-ade5-ea19e8a21f8c,56aabcd8-13aa-4f63-bc78-26eaf025c651,ca884d1b-65c7-4d42-968e-988a8c6fba48,5622.0,1
c63feed6-85d1-4bf8-b562-764e683a928b,56aabcd8-13aa-4f63-bc78-26eaf025c651,dab4de5b-3bf2-44b6-90af-621012832311,4161.0,1
5f9c5a8e-429d-48af-a53f-e177b78d6f5c,56aabcd8-13aa-4f63-bc78-26eaf025c651,e386715e-1e07-48e5-bddf-e3ae8cbf3f09,5991.0,1
4c30ad25-0f52-46ab-b29c-26256cfba324,fd60771d-a3fe-41de-8868-9f491df03e3a,b387f6b0-f815-4a2b-84fe-2cf2175ba3d1,26270.0,1
e6300a88-1680-43d2-ba56-3ff61d990c19,fd60771d-a3fe-41de-8868-9f491df03e3a,03d3e911-727a-4e39-a09d-5f43f3eab110,17723.0,1
a37cc31c-0011-4983-8160-a0af05316c57,fd60771d-a3fe-41de-8868-9f491df03e3a,b0d883a7-e356-45cd-b53d-a6b86dda3209,14967.0,1
a37cc31c-0011-4983-8160-a0af05316c57,ef7c148f-f831-45eb-ac6b-8cc1779c22d5,b0d883a7-e356-45cd-b53d-a6b86dda3209,14967.0,
2b44466d-4570-45fc-934d-5fc4c27aaa96,fd60771d-a3fe-41de-8868-9f491df03e3a,041c4082-9f79-4571-bfdf-880399b41c02,20603.0,1
0701eff9-5a41-43f3-b0c5-499deb455dc6,fd60771d-a3fe-41de-8868-9f491df03e3a,0d7df6a1-c5c3-46e4-b356-4e83579a331e,18546.0,1
58699c3d-1e77-4500-ac4e-78e4e6155e56,fd60771d-a3fe-41de-8868-9f491df03e3a,613cafee-84cb-49fc-91ae-51599ee2389e,17466.0,1
08c7efe1-23cb-4fb6-b611-cbf9b847b2b1,fd60771d-a3fe-41de-8868-9f491df03e3a,c7edf59c-d56b-4c18-b0fe-206ececf871e,15735.0,1
3f2aad1e-493b-4176-b02c-b5731594f465,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,11748.0,1
7d04b45d-ea5c-40a1-b267-aedd35ba2bad,fd60771d-a3fe-41de-8868-9f491df03e3a,7e05782c-3594-4173-a882-b2b3fd340549,13318.0,1
fb99f4ea-02a3-49b0-bd44-9e9b89459065,fd60771d-a3fe-41de-8868-9f491df03e3a,ca3dfd9e-8569-4504-92e0-1fbadf37620a,9595.0,1
c8442341-70b4-4826-b77e-d2d1e09598c5,fd60771d-a3fe-41de-8868-9f491df03e3a,f8172788-d1f2-43d6-b45a-1403f50af7d3,12481.0,1
9ed34c31-9730-46ef-bea2-f9afb4daf15c,fd60771d-a3fe-41de-8868-9f491df03e3a,9afbb216-dc21-41f8-b112-2dda97ba2bfd,11338.0,1
8e7ffea2-589e-4a9c-93c7-0305ac97754f,fd60771d-a3fe-41de-8868-9f491df03e3a,375f7f8e-efd5-4639-8ef1-ac2c51856efa,6848.0,1
3dae69ca-1bcc-45a7-aa47-e654855b2a82,fd60771d-a3fe-41de-8868-9f491df03e3a,f7ee7519-5ad6-4dcd-80ca-769683b76e9b,5785.0,1
b1909cc3-0488-44c8-9005-5b64911cf7c4,fd60771d-a3fe-41de-8868-9f491df03e3a,92eaea19-6729-43dc-a049-22f1d447c39a,6435.0,1
9f41ab34-4ed0-473d-9729-46529f31da99,fd60771d-a3fe-41de-8868-9f491df03e3a,7c98d433-828f-4c38-aa44-782837321bfb,6104.0,1
cd810f7e-5ab7-4aa9-a77b-d4dee07e56d4,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,5473.0,1
ab8f2d32-c661-4dbe-bf4a-26539212a737,fd60771d-a3fe-41de-8868-9f491df03e3a,dc8bf857-2f99-430d-84a4-4c5d7d00718d,5291.0,1
7d006c14-6fb8-40e2-a0bb-eb26f1b8837b,fd60771d-a3fe-41de-8868-9f491df03e3a,303f4efb-43a5-44cd-a27e-db379b46c550,5791.0,1
66023f3a-5f21-41b8-a0d2-ff8dd9b1225b,fd60771d-a3fe-41de-8868-9f491df03e3a,845e0ad5-017c-4b51-ac3e-10dfb2a340b1,4955.0,1
80fbddf6-be2e-454a-9168-44cb89d24fb2,fd60771d-a3fe-41de-8868-9f491df03e3a,913b49f5-11a8-4f12-83a1-75921995c45b,4251.0,1
cd6bec06-292e-4378-b457-4ded8658f339,fd60771d-a3fe-41de-8868-9f491df03e3a,95e3cc9d-530d-418a-8932-6fbc0e2519f3,5442.0,1
